,vignette_name,generation_number,generation_time,response,reflection_score,id
1894,scenario1,8,4.612,eat,0.7142857142857143,R_33fK4wGeAlcJhLQ
1895,scenario4,1,4.746,sleep,1.0,R_33fK4wGeAlcJhLQ
1896,scenario4,2,5.104,chat,0.42857142857142855,R_33fK4wGeAlcJhLQ
1897,scenario4,3,3.311,eat,1.0,R_33fK4wGeAlcJhLQ
1898,scenario4,4,4.357,drink,1.0,R_33fK4wGeAlcJhLQ
1899,scenario4,5,6.734,look out window,1.0,R_33fK4wGeAlcJhLQ
1900,scenario4,6,6.39,work,0.7142857142857143,R_33fK4wGeAlcJhLQ
1901,scenario4,7,5.676,listen to music,1.0,R_33fK4wGeAlcJhLQ
1902,scenario4,8,30.313,watch movie,1.0,R_33fK4wGeAlcJhLQ
1903,scenario6,1,6.564,take notes,1.0,R_33fK4wGeAlcJhLQ
1904,scenario6,2,8.682,pay attention to the prof,1.0,R_33fK4wGeAlcJhLQ
1905,scenario6,3,4.092,nap,0.5714285714285714,R_33fK4wGeAlcJhLQ
1906,scenario6,4,3.65,read,0.5714285714285714,R_33fK4wGeAlcJhLQ
1907,scenario6,5,2.326,eat,0.8571428571428571,R_33fK4wGeAlcJhLQ
1908,scenario6,6,5.065,drink,1.0,R_33fK4wGeAlcJhLQ
1909,scenario6,7,9.939,browse social media,0.5714285714285714,R_33fK4wGeAlcJhLQ
1910,scenario6,8,10.343,compose emails,0.5714285714285714,R_33fK4wGeAlcJhLQ
1911,scenario7,1,7.537,work,1.0,R_33fK4wGeAlcJhLQ
1912,scenario7,2,2.514,eat,0.8571428571428571,R_33fK4wGeAlcJhLQ
1913,scenario7,3,3.09,drink,1.0,R_33fK4wGeAlcJhLQ
1914,scenario7,4,4.224,sleep,0.5714285714285714,R_33fK4wGeAlcJhLQ
1915,scenario7,5,5.026,watch tv,0.14285714285714285,R_33fK4wGeAlcJhLQ
1916,scenario7,6,2.629,read,0.5714285714285714,R_33fK4wGeAlcJhLQ
1917,scenario7,7,2.568,text,1.0,R_33fK4wGeAlcJhLQ
1918,scenario7,8,4.215,clean,0.5714285714285714,R_33fK4wGeAlcJhLQ
1919,scenario1,1,9.575,I could get a map and plan my visit.,1.0,R_3DjNF8Zdoh9SvIS
1920,scenario1,2,19.848,I could find the exhibits that look interesting to me.,1.0,R_3DjNF8Zdoh9SvIS
1921,scenario1,3,13.128,I could take pictures of the artwork.,1.0,R_3DjNF8Zdoh9SvIS
1922,scenario1,4,12.819,I could take a tour of the museum.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1923,scenario1,5,13.699,I could visit the museum shop.,1.0,R_3DjNF8Zdoh9SvIS
1924,scenario1,6,37.332,I could sit on a bench and people watch.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1925,scenario1,7,21.259,I could read about the different exhibits.,1.0,R_3DjNF8Zdoh9SvIS
1926,scenario1,8,14.081,I could appreciate what I am looking at.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1927,scenario2,1,21.948,I could examine all of the food stations to find what looks good to eat.,1.0,R_3DjNF8Zdoh9SvIS
1928,scenario2,2,14.837,I could grab a plate and utensils.,1.0,R_3DjNF8Zdoh9SvIS
1929,scenario2,3,14.133,I could fill my plate before going back to my seat.,1.0,R_3DjNF8Zdoh9SvIS
1930,scenario2,4,11.823,I could order a drink.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1931,scenario2,5,26.519,I could pay at the cashier.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1932,scenario2,6,15.716,I could leave a tip at the table before leaving.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1933,scenario2,7,15.297,I could enjoy my meal.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1934,scenario2,8,18.63,I could take pictures of my food for social media.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1935,scenario3,1,16.287,I could browse the shelves.,1.0,R_3DjNF8Zdoh9SvIS
1936,scenario3,2,11.808,I could read at a table.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1937,scenario3,3,25.999,I could use the computer for research.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1938,scenario3,4,19.887,I could ask the librarian for help.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1939,scenario3,5,41.786,I could walk up and down the aisles until a subject catches my interest.,0.7142857142857143,R_3DjNF8Zdoh9SvIS
1940,scenario3,6,40.864,I could apply for a library card.,0.7142857142857143,R_3DjNF8Zdoh9SvIS
1941,scenario3,7,12.8,I could check out some books to take home.,1.0,R_3DjNF8Zdoh9SvIS
1942,scenario3,8,17.885,I could return some books that I borrowed.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1943,scenario4,1,9.235,I could take a nap.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1944,scenario4,2,8.761,I could look out the window.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1945,scenario4,3,13.926,I could watch a movie.,1.0,R_3DjNF8Zdoh9SvIS
1946,scenario4,4,7.635,I could listen to some music.,1.0,R_3DjNF8Zdoh9SvIS
1947,scenario4,5,7.2,I could order a drink.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1948,scenario4,6,6.814,I could order a meal.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1949,scenario4,7,15.01,I could stand up to stretch my legs.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1950,scenario4,8,24.05,I could use the rest room.,0.8571428571428571,R_3DjNF8Zdoh9SvIS
1951,scenario1,1,13.394,look at art exhibits,1.0,R_3DkDPFYr18UYcUU
1952,scenario1,2,8.049,visit the mummies,1.0,R_3DkDPFYr18UYcUU
1953,scenario1,3,9.901,walk along the halls randomly,0.7142857142857143,R_3DkDPFYr18UYcUU
1954,scenario1,4,10.624,sing,0.2857142857142857,R_3DkDPFYr18UYcUU
1955,scenario1,5,12.058,chat with othe people,0.8571428571428571,R_3DkDPFYr18UYcUU
1956,scenario1,6,17.683,learn about various things,0.8571428571428571,R_3DkDPFYr18UYcUU
1957,scenario1,7,11.84,jump for joy,0.42857142857142855,R_3DkDPFYr18UYcUU
1958,scenario1,8,15.172,be imaginative with an imaginary friend,0.2857142857142857,R_3DkDPFYr18UYcUU
1959,scenario3,1,10.233,throw books on the ground,0.14285714285714285,R_3DkDPFYr18UYcUU
1960,scenario3,2,6.393,review book titles,0.8571428571428571,R_3DkDPFYr18UYcUU
1961,scenario3,3,10.876,take a nap,0.2857142857142857,R_3DkDPFYr18UYcUU
1962,scenario3,4,15.183,find a computer,0.8571428571428571,R_3DkDPFYr18UYcUU
1963,scenario3,5,3.678,read a book,1.0,R_3DkDPFYr18UYcUU
1964,scenario3,6,11.632,steal a book,0.14285714285714285,R_3DkDPFYr18UYcUU
1965,scenario3,7,9.415,misplace books on purpose,0.14285714285714285,R_3DkDPFYr18UYcUU
1966,scenario3,8,8.491,play hide and seek,0.2857142857142857,R_3DkDPFYr18UYcUU
1967,scenario5,1,6.785,make a phone call,0.8571428571428571,R_3DkDPFYr18UYcUU
1968,scenario5,2,5.768,return emails,0.8571428571428571,R_3DkDPFYr18UYcUU
1969,scenario5,3,13.533,take a quick glance at my social media,0.42857142857142855,R_3DkDPFYr18UYcUU
1970,scenario5,4,12.687,chat with coworkers,0.8571428571428571,R_3DkDPFYr18UYcUU
1971,scenario5,5,4.1,review my notes,1.0,R_3DkDPFYr18UYcUU
1972,scenario5,6,10.44,practice what I am going to say,0.8571428571428571,R_3DkDPFYr18UYcUU
1973,scenario5,7,13.959,grab a quick snack,0.8571428571428571,R_3DkDPFYr18UYcUU
1974,scenario5,8,10.901,enjoy some alone time,0.8571428571428571,R_3DkDPFYr18UYcUU
1975,scenario7,1,17.817,finish working in a quiet office,1.0,R_3DkDPFYr18UYcUU
1976,scenario7,2,11.091,snoop through coworkers desks,0.14285714285714285,R_3DkDPFYr18UYcUU
1977,scenario7,3,8.923,dance around,0.42857142857142855,R_3DkDPFYr18UYcUU
1978,scenario7,4,18.801,have a private conversation,1.0,R_3DkDPFYr18UYcUU
1979,scenario7,5,24.368,eat,0.8571428571428571,R_3DkDPFYr18UYcUU
1980,scenario7,6,16.389,have a romantic redezvous,0.2857142857142857,R_3DkDPFYr18UYcUU
1981,scenario7,7,20.614,enjoy the peace and quiet,1.0,R_3DkDPFYr18UYcUU
1982,scenario7,8,11.967,talk out loud,0.42857142857142855,R_3DkDPFYr18UYcUU
1983,scenario2,1,26.402,"I could eat a little bit of everything, adding only a little to my plate each time, so I have to get up if I want more.",1.0,R_3HuZlkMTjqcfKdy
1984,scenario2,2,13.817,I could fill my plate with a variety of foods and eat it all.,0.5714285714285714,R_3HuZlkMTjqcfKdy
1985,scenario2,3,23.513,"I could fill my plate, eat what I can, and sneak some home in my purse as leftovers.",1.0,R_3HuZlkMTjqcfKdy
1986,scenario2,4,23.18,"I could eat only one type of food, familiar to me, in a big heap on my plate.",1.0,R_3HuZlkMTjqcfKdy
1987,scenario2,5,32.666,"I could eat unfamiliar foods, a little bit of each so I can just toss the remaining portion without guilt if I don't like something.",0.8571428571428571,R_3HuZlkMTjqcfKdy
1988,scenario2,6,28.737,I could not eat anything there and just order a drink.,0.14285714285714285,R_3HuZlkMTjqcfKdy
1989,scenario2,7,27.488,"I could eat only a little tiny bit, then sneak a bunch more into my purse to eat at home.",0.8571428571428571,R_3HuZlkMTjqcfKdy
1990,scenario2,8,22.914,I could eat off my husband's plate rather than getting a plate off my own.,0.14285714285714285,R_3HuZlkMTjqcfKdy
1991,scenario4,1,15.95,I could ask the flight attendant for an alcoholic drink to calm my nerves.,0.8571428571428571,R_3HuZlkMTjqcfKdy
1992,scenario4,2,13.99,I could drink several alcoholic drinks because I'm scared to fly.,0.42857142857142855,R_3HuZlkMTjqcfKdy
1993,scenario4,3,15.808,"I could ask for snacks if I'm hungry, and eat a bunch of them.",1.0,R_3HuZlkMTjqcfKdy
1994,scenario4,4,17.19,"I could accept some snacks, but eat little to make sure there's enough for everyone.",1.0,R_3HuZlkMTjqcfKdy
1995,scenario4,5,26.873,"I could ask the flight attendant for a non alcoholic drink, if I'm afraid alcohol will make me panic even more.",1.0,R_3HuZlkMTjqcfKdy
1996,scenario4,6,22.823,"I could ask the flight attendant about the safety features of the plane, as I'm REALLY scared to fly.",0.7142857142857143,R_3HuZlkMTjqcfKdy
1997,scenario4,7,11.524,I could take a tranquilizer and try to sleep.,0.8571428571428571,R_3HuZlkMTjqcfKdy
1998,scenario4,8,5.54,I could confront my fear and look out the window the whole flight.,1.0,R_3HuZlkMTjqcfKdy
1999,scenario5,1,15.182,I could pull together my notes and make sure I'm prepared.,1.0,R_3HuZlkMTjqcfKdy
2000,scenario5,2,30.893,"If I'm on public transport or passenger in a car, I could try to take a brief nap to be refreshed for the meeting.",1.0,R_3HuZlkMTjqcfKdy
2001,scenario5,3,22.261,I could get some non-meeting related work done.,1.0,R_3HuZlkMTjqcfKdy
2002,scenario5,4,11.482,I could make a list of all the things we need to do for the event.,1.0,R_3HuZlkMTjqcfKdy
2003,scenario5,5,18.328,I could quietly listen to music to ensure I'm relaxed for the meeting.,1.0,R_3HuZlkMTjqcfKdy
2004,scenario5,6,16.622,I could call members to make sure they have everything they need for the meeting.,0.5714285714285714,R_3HuZlkMTjqcfKdy
2005,scenario5,7,14.401,I could pick up snacks and coffee to offer members at the meeting.,1.0,R_3HuZlkMTjqcfKdy
2006,scenario5,8,8.216,"I could try to relax by doing something not related to the meeting, like playing games on my phone.",1.0,R_3HuZlkMTjqcfKdy
2007,scenario8,1,14.203,I could stand quietly not speaking.,1.0,R_3HuZlkMTjqcfKdy
2008,scenario8,2,16.644,"I could hum along with the elevator music, not caring if the other passengers think I'm odd.",0.8571428571428571,R_3HuZlkMTjqcfKdy
2009,scenario8,3,12.024,I could strike up a conversation with people in the elevator.,1.0,R_3HuZlkMTjqcfKdy
2010,scenario8,4,25.981,"Because I'm claustrophobic, there's a chance I could panic and freak out (I have before!)",0.2857142857142857,R_3HuZlkMTjqcfKdy
2011,scenario8,5,43.736,"I could daydream about what it would be like to play the ""Elevator Game"" and what I would do if I did and it actually worked.",1.0,R_3HuZlkMTjqcfKdy
2012,scenario8,6,17.412,I could close my eyes and pray we don't get stuck (which is what I usually do!),1.0,R_3HuZlkMTjqcfKdy
2013,scenario8,7,14.434,I could check my phone for texts or calls.,1.0,R_3HuZlkMTjqcfKdy
2014,scenario8,8,3.385,I could play a game on my phone and ignore everything else.,1.0,R_3HuZlkMTjqcfKdy
2015,scenario1,1,3.476,run,0.2857142857142857,R_3Hv2UvTkyL6o0w5
2016,scenario1,2,5.465,look at exhibits,0.8571428571428571,R_3Hv2UvTkyL6o0w5
2017,scenario1,3,6.481,talk with people,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2018,scenario1,4,4.484,walk around,0.7142857142857143,R_3Hv2UvTkyL6o0w5
2019,scenario1,5,5.25,use my phone,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2020,scenario1,6,8.69,do nothing,0.42857142857142855,R_3Hv2UvTkyL6o0w5
2021,scenario1,7,8.341,talk on my phone,0.2857142857142857,R_3Hv2UvTkyL6o0w5
2022,scenario1,8,11.27,rest on a chair,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2023,scenario6,1,10.257,make my grocery list,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2024,scenario6,2,7.954,Listen attentively,0.8571428571428571,R_3Hv2UvTkyL6o0w5
2025,scenario6,3,8.64,take notes,0.8571428571428571,R_3Hv2UvTkyL6o0w5
2026,scenario6,4,9.447,scroll facebook,0.7142857142857143,R_3Hv2UvTkyL6o0w5
2027,scenario6,5,20.759,talk to my neighbor,0.42857142857142855,R_3Hv2UvTkyL6o0w5
2028,scenario6,6,9.188,play a computer game,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2029,scenario6,7,9.924,answer emails,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2030,scenario6,8,12.945,plan dinner,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2031,scenario7,1,4.134,Dance,0.2857142857142857,R_3Hv2UvTkyL6o0w5
2032,scenario7,2,3.127,sing,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2033,scenario7,3,11.477,exercise,0.42857142857142855,R_3Hv2UvTkyL6o0w5
2034,scenario7,4,6.887,sleep,0.2857142857142857,R_3Hv2UvTkyL6o0w5
2035,scenario7,5,11.242,watch shows on my phone,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2036,scenario7,6,6.796,facebook,0.7142857142857143,R_3Hv2UvTkyL6o0w5
2037,scenario7,7,13.681,answer emails,0.7142857142857143,R_3Hv2UvTkyL6o0w5
2038,scenario7,8,10.21,play computer games,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2039,scenario8,1,6.463,look up,0.7142857142857143,R_3Hv2UvTkyL6o0w5
2040,scenario8,2,6.756,talk to the other people,0.7142857142857143,R_3Hv2UvTkyL6o0w5
2041,scenario8,3,3.933,facebook,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2042,scenario8,4,3.862,email,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2043,scenario8,5,4.194,look down,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2044,scenario8,6,8.735,lean against the wall,0.42857142857142855,R_3Hv2UvTkyL6o0w5
2045,scenario8,7,6.109,stand there,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2046,scenario8,8,9.404,day dream,0.5714285714285714,R_3Hv2UvTkyL6o0w5
2047,scenario2,1,7.87,Eat.,1.0,R_3KClNQBlX8NPFVl
2048,scenario2,2,11.194,Go for second servings.,0.8571428571428571,R_3KClNQBlX8NPFVl
2049,scenario2,3,8.163,Try a little bit of everything.,0.8571428571428571,R_3KClNQBlX8NPFVl
2050,scenario2,4,11.535,Take a selfie of myself and send it.,0.8571428571428571,R_3KClNQBlX8NPFVl
2051,scenario2,5,7.996,Check my phone.,0.8571428571428571,R_3KClNQBlX8NPFVl
2052,scenario2,6,6.093,Read the newspaper.,0.8571428571428571,R_3KClNQBlX8NPFVl
2053,scenario2,7,11.906,Look at my surroundings attentively.,0.8571428571428571,R_3KClNQBlX8NPFVl
2054,scenario2,8,10.32,Check other customers out.,0.8571428571428571,R_3KClNQBlX8NPFVl
2055,scenario5,1,18.054,Go through my notes for the meeting.,1.0,R_3KClNQBlX8NPFVl
2056,scenario5,2,6.545,Send a few emails.,0.8571428571428571,R_3KClNQBlX8NPFVl
2057,scenario5,3,15.325,Think of what I'll do after the meeting.,0.8571428571428571,R_3KClNQBlX8NPFVl
2058,scenario5,4,20.151,Call a coworker to discuss something related to the meeting.,0.8571428571428571,R_3KClNQBlX8NPFVl
2059,scenario5,5,16.394,Go through the meeting agenda again.,0.8571428571428571,R_3KClNQBlX8NPFVl
2060,scenario5,6,10.457,Play a game on my phone.,0.8571428571428571,R_3KClNQBlX8NPFVl
2061,scenario5,7,6.418,Relax.,0.8571428571428571,R_3KClNQBlX8NPFVl
2062,scenario5,8,12.461,Think about the meeting.,0.8571428571428571,R_3KClNQBlX8NPFVl
2063,scenario7,1,4.503,Work.,1.0,R_3KClNQBlX8NPFVl
2064,scenario7,2,5.976,Check the news.,0.7142857142857143,R_3KClNQBlX8NPFVl
2065,scenario7,3,8.934,Play a computer game to relax a bit.,0.8571428571428571,R_3KClNQBlX8NPFVl
2066,scenario7,4,12.74,Call my husband to tell him how much longer I'll be here.,0.8571428571428571,R_3KClNQBlX8NPFVl
2067,scenario7,5,9.99,make myself a tea.,0.8571428571428571,R_3KClNQBlX8NPFVl
2068,scenario7,6,29.219,Start tidying up my desk.,0.7142857142857143,R_3KClNQBlX8NPFVl
2069,scenario7,7,14.418,Walk a bit around to get some exercise.,0.8571428571428571,R_3KClNQBlX8NPFVl
2070,scenario7,8,12.152,Go to the vending machine to get a snack.,0.8571428571428571,R_3KClNQBlX8NPFVl
2071,scenario8,1,10.847,Check my phone.,0.8571428571428571,R_3KClNQBlX8NPFVl
2072,scenario8,2,13.264,Stare straight ahead.,0.8571428571428571,R_3KClNQBlX8NPFVl
2073,scenario8,3,28.493,Intently look at my shoes and wait to get to my floor.,0.8571428571428571,R_3KClNQBlX8NPFVl
2074,scenario8,4,22.607,Start a conversation with another person.,0.8571428571428571,R_3KClNQBlX8NPFVl
2075,scenario8,5,18.372,Smile at people without talking to them.,0.8571428571428571,R_3KClNQBlX8NPFVl
2076,scenario8,6,10.91,Look for something in my bag.,0.8571428571428571,R_3KClNQBlX8NPFVl
2077,scenario8,7,7.416,Scratch my head.,0.42857142857142855,R_3KClNQBlX8NPFVl
2078,scenario8,8,4.046,Read a book.,0.8571428571428571,R_3KClNQBlX8NPFVl
2079,scenario1,1,3.395,leave my backpack,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2080,scenario1,2,2.875,explore,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2081,scenario1,3,4.759,check out exhibits ,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2082,scenario1,4,3.233,learn,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2083,scenario1,5,4.119,talk to friendly people,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2084,scenario1,6,3.9,people watch,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2085,scenario1,7,6.423,grab lunch,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2086,scenario1,8,2.25,meet a friend,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2087,scenario2,1,5.545,eat food,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2088,scenario2,2,11.326,browse dishes,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2089,scenario2,3,8.581,get desert,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2090,scenario2,4,4.129,use the restroom,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2091,scenario2,5,2.98,pay for our meal,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2092,scenario2,6,9.365,tip or server,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2093,scenario2,7,2.487,get drinks,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2094,scenario2,8,5.575,sit down,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2095,scenario6,1,6.089,listen,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2096,scenario6,2,1.571,study,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2097,scenario6,3,3.359,read up,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2098,scenario6,4,5.665,rate the professor,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2099,scenario6,5,1.718,color,0.2857142857142857,R_3MEwZ3Vi8uT3eU0
2100,scenario6,6,4.645,check my email,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2101,scenario6,7,2.722,do homework,0.5714285714285714,R_3MEwZ3Vi8uT3eU0
2102,scenario6,8,2.502,call a friend,0.2857142857142857,R_3MEwZ3Vi8uT3eU0
2103,scenario8,1,9.192,stand quietly,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2104,scenario8,2,2.069,check my phone,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2105,scenario8,3,3.681,nod hello,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2106,scenario8,4,2.178,say hello,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2107,scenario8,5,2.769,check my phone,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2108,scenario8,6,3.12,check my email,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2109,scenario8,7,8.506,rate the property i am at on google,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2110,scenario8,8,3.109,text a buddy,0.8571428571428571,R_3MEwZ3Vi8uT3eU0
2111,scenario1,1,22.6,check my bag and enjoy the museum ,1.0,R_3ND4okPLLZOzmJn
2112,scenario1,2,9.121,look at exhibits ,1.0,R_3ND4okPLLZOzmJn
2113,scenario1,3,20.642,read the literature for the exhibits ,1.0,R_3ND4okPLLZOzmJn
2114,scenario1,4,6.301,go to the gift shop,1.0,R_3ND4okPLLZOzmJn
2115,scenario1,5,7.648,learn something new,1.0,R_3ND4okPLLZOzmJn
2116,scenario1,6,29.769,contemplate the things I am seeing,1.0,R_3ND4okPLLZOzmJn
2117,scenario1,7,10.395,Find a tour guide,1.0,R_3ND4okPLLZOzmJn
2118,scenario1,8,12.575,Enjoy the museum with friends or family,1.0,R_3ND4okPLLZOzmJn
2119,scenario6,1,6.708,listen to the lecture ,1.0,R_3ND4okPLLZOzmJn
2120,scenario6,2,3.536,take notes,1.0,R_3ND4okPLLZOzmJn
2121,scenario6,3,9.826,make eye contact with the teacher,0.8571428571428571,R_3ND4okPLLZOzmJn
2122,scenario6,4,3.566,day dream,0.7142857142857143,R_3ND4okPLLZOzmJn
2123,scenario6,5,9.063,read the information on the board,1.0,R_3ND4okPLLZOzmJn
2124,scenario6,6,4.337,use my computer,0.7142857142857143,R_3ND4okPLLZOzmJn
2125,scenario6,7,13.386,try to focus on the class,1.0,R_3ND4okPLLZOzmJn
2126,scenario6,8,5.412,study for another class,0.42857142857142855,R_3ND4okPLLZOzmJn
2127,scenario7,1,10.516,work quietly on my project,1.0,R_3ND4okPLLZOzmJn
2128,scenario7,2,24.982,enjoy a snack break,1.0,R_3ND4okPLLZOzmJn
2129,scenario7,3,8.88,listen to music while I work,0.7142857142857143,R_3ND4okPLLZOzmJn
2130,scenario7,4,13.154,get a lot of work done on my project,1.0,R_3ND4okPLLZOzmJn
2131,scenario7,5,17.382,be comfortable,0.7142857142857143,R_3ND4okPLLZOzmJn
2132,scenario7,6,9.716,enjoy the silence,1.0,R_3ND4okPLLZOzmJn
2133,scenario7,7,23.629,have access to all of the technology that I could need and is usually crowded,1.0,R_3ND4okPLLZOzmJn
2134,scenario7,8,11.726,make a phone call,0.8571428571428571,R_3ND4okPLLZOzmJn
2135,scenario8,1,5.751,keep to myself,0.8571428571428571,R_3ND4okPLLZOzmJn
2136,scenario8,2,11.794,say hello to the person next to me,0.8571428571428571,R_3ND4okPLLZOzmJn
2137,scenario8,3,8.194,talk to all of the passangers,0.8571428571428571,R_3ND4okPLLZOzmJn
2138,scenario8,4,7.09,read a newspaper,1.0,R_3ND4okPLLZOzmJn
2139,scenario8,5,4.337,drink my coffee,1.0,R_3ND4okPLLZOzmJn
2140,scenario8,6,5.245,think about my day,1.0,R_3ND4okPLLZOzmJn
2141,scenario8,7,13.007,push the buttons for people,1.0,R_3ND4okPLLZOzmJn
2142,scenario8,8,4.824,hold the doors open,0.8571428571428571,R_3ND4okPLLZOzmJn
2143,scenario2,1,8.606,I could have dinner with friends.,1.0,R_3PGO3PucZPhGQgp
2144,scenario2,2,7.336,I could eat a wide variety of food.,1.0,R_3PGO3PucZPhGQgp
2145,scenario2,3,6.372,I could overeat,0.7142857142857143,R_3PGO3PucZPhGQgp
2146,scenario2,4,10.746,I could try a dish I have never had before.,1.0,R_3PGO3PucZPhGQgp
2147,scenario2,5,16.379,I could eat my dessert first(I've always wanted to do that).,0.42857142857142855,R_3PGO3PucZPhGQgp
