rowNo,type,stimFormat,condition1,condition2,ITI,random,randomBlock,responseType,head,required,responseOptions,pageName,pageBreak,ITI_ms,timestamp,response,RT,correct,responseCode,GMT_timestamp,local_timestamp,link,id,age,sex,education,handedness,completionCode
44,form,word,Daniel,NA,NA,NA,7,box,Answer 6,NA,NA,"You are the ring bearer at your sister’s wedding. 10 minutes into the ceremony, you reach into your pocket but the ring isn’t there. You realize you left it on the seat next to you in the taxi.<br><br>In this situation, what are some things you could do?",1,NA,1001808,NA,115742,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
57,form,word,Jeff,NA,NA,NA,10,box,Answer 1,1,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,1073217,Close the store and leave.,70891,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
58,form,word,Jeff,NA,NA,NA,10,box,Answer 2,1,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,1073217,Call the court and explain what is happening.,70891,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
59,form,word,Jeff,NA,NA,NA,10,box,Answer 3,1,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,1073217,Call the corporate offices and explain the situation.,70891,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
60,form,word,Jeff,NA,NA,NA,10,box,Answer 4,NA,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,1073217,See if any of your coworkers can cover the store.,70891,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
61,form,word,Jeff,NA,NA,NA,10,box,Answer 5,NA,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,1073217,NA,70891,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
62,form,word,Jeff,NA,NA,NA,10,box,Answer 6,NA,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",1,NA,1073217,NA,70891,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
45,form,word,Andy,NA,NA,NA,8,box,Answer 1,1,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,1183107,Cut off all ties with your father and get on with your life.,109365,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
46,form,word,Andy,NA,NA,NA,8,box,Answer 2,1,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,1183107,See if any family can help take care of him.,109365,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
47,form,word,Andy,NA,NA,NA,8,box,Answer 3,1,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,1183107,Explain the situation to your father (if he can understand) and try to find a solution together.,109365,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
48,form,word,Andy,NA,NA,NA,8,box,Answer 4,NA,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,1183107,Seek out state assistance for assisted living.,109365,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
49,form,word,Andy,NA,NA,NA,8,box,Answer 5,NA,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,1183107,NA,109365,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
50,form,word,Andy,NA,NA,NA,8,box,Answer 6,NA,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",1,NA,1183107,NA,109365,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
27,form,word,Cameron,NA,NA,NA,5,box,Answer 1,1,NA,"You are filling up your car at a gas station on your way home from work when a woman approaches you to ask for a ride to a nearby city. The city is in the same direction as your house but it’s 10 miles further than you had planned to go.<br><br>In this situation, what are some things you could do?",NA,NA,1256890,Give her a ride.,73262,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
28,form,word,Cameron,NA,NA,NA,5,box,Answer 2,1,NA,"You are filling up your car at a gas station on your way home from work when a woman approaches you to ask for a ride to a nearby city. The city is in the same direction as your house but it’s 10 miles further than you had planned to go.<br><br>In this situation, what are some things you could do?",NA,NA,1256890,Politely decline.,73262,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
29,form,word,Cameron,NA,NA,NA,5,box,Answer 3,1,NA,"You are filling up your car at a gas station on your way home from work when a woman approaches you to ask for a ride to a nearby city. The city is in the same direction as your house but it’s 10 miles further than you had planned to go.<br><br>In this situation, what are some things you could do?",NA,NA,1256890,"Take her part of the way, but no further than your house.",73262,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
30,form,word,Cameron,NA,NA,NA,5,box,Answer 4,NA,NA,"You are filling up your car at a gas station on your way home from work when a woman approaches you to ask for a ride to a nearby city. The city is in the same direction as your house but it’s 10 miles further than you had planned to go.<br><br>In this situation, what are some things you could do?",NA,NA,1256890,Give her money for an Uber.,73262,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
31,form,word,Cameron,NA,NA,NA,5,box,Answer 5,NA,NA,"You are filling up your car at a gas station on your way home from work when a woman approaches you to ask for a ride to a nearby city. The city is in the same direction as your house but it’s 10 miles further than you had planned to go.<br><br>In this situation, what are some things you could do?",NA,NA,1256890,NA,73262,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
32,form,word,Cameron,NA,NA,NA,5,box,Answer 6,NA,NA,"You are filling up your car at a gas station on your way home from work when a woman approaches you to ask for a ride to a nearby city. The city is in the same direction as your house but it’s 10 miles further than you had planned to go.<br><br>In this situation, what are some things you could do?",1,NA,1256890,NA,73262,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
21,form,word,Darya,NA,NA,NA,4,box,Answer 1,1,NA,"You are on your way to a concert with some friends. As you approach the entrance your friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.<br><br>In this situation, what are some things you could do?",NA,NA,1353209,Buy a ticket from a scalper.,95797,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
22,form,word,Darya,NA,NA,NA,4,box,Answer 2,1,NA,"You are on your way to a concert with some friends. As you approach the entrance your friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.<br><br>In this situation, what are some things you could do?",NA,NA,1353209,"See if he can find a digital receipt on his phone, and try to enter with that.",95797,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
23,form,word,Darya,NA,NA,NA,4,box,Answer 3,1,NA,"You are on your way to a concert with some friends. As you approach the entrance your friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.<br><br>In this situation, what are some things you could do?",NA,NA,1353209,Have him call friends and family to see if they can deliver the ticket to him.,95797,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
24,form,word,Darya,NA,NA,NA,4,box,Answer 4,NA,NA,"You are on your way to a concert with some friends. As you approach the entrance your friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.<br><br>In this situation, what are some things you could do?",NA,NA,1353209,Give up on the concert and go home with Ted.,95797,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
25,form,word,Darya,NA,NA,NA,4,box,Answer 5,NA,NA,"You are on your way to a concert with some friends. As you approach the entrance your friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.<br><br>In this situation, what are some things you could do?",NA,NA,1353209,NA,95797,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
26,form,word,Darya,NA,NA,NA,4,box,Answer 6,NA,NA,"You are on your way to a concert with some friends. As you approach the entrance your friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.<br><br>In this situation, what are some things you could do?",1,NA,1353209,NA,95797,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
51,form,word,Eva,NA,NA,NA,9,box,Answer 1,1,NA,"You and your friend are on a mountain climbing trip in Arizona. In the middle of the longest day your friend slips and gets her arm trapped in a crevice. You try to call 911 but you have no service. The sun is beating down and you are worried that you might be getting dehydrated as you unsuccessfully try to get her arm out of the rock.<br><br>In this situation, what are some things you could do?",NA,NA,1495754,Leave your friend and do nothing to help them.,142036,0,NA,2021-08-26_17:27:24,2021-08-26_12:27:24,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1W7I6FN183I8F&assignmentId=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&a=ZOKS4&tp_a=ZOKS4&b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&tp_b=3SKRO2GZ75X2DEJYBFR97VIOHMZK1S&c=315514&tp_c=315514,A1W7I6FN183I8F,32,male,Bachelor degree,right-handed,2YDxURjnkeuy1O3V
